Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
f6c17c54-5a73-41b2-8c10-5e4d3fdd6159,"2020-05-24, 02:46:18 PM",root,CreateSubnet,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0adeccc470b1f591e""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-05c2073ae47e20218""}]",,eu-west-1,,cloudformation.amazonaws.com
272877fb-6d98-4d5b-868e-fe0d28a59800,"2020-05-24, 02:46:17 PM",root,CreateRouteTable,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0adeccc470b1f591e""},{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-081ded09ea95241d6""}]",,eu-west-1,,cloudformation.amazonaws.com
a720ed39-f31a-4d62-8351-d81a04cffba2,"2020-05-24, 02:46:17 PM",root,AttachInternetGateway,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0adeccc470b1f591e""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0af6250dc46ce36b9""}]",,eu-west-1,,cloudformation.amazonaws.com
e46e7348-ff16-4eeb-b050-40651d375949,"2020-05-24, 02:46:17 PM",root,CreateRouteTable,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0adeccc470b1f591e""},{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-02c6a32f5567498f2""}]",,eu-west-1,,cloudformation.amazonaws.com
90de8e7b-bc90-4733-9f21-1d74d0ac224f,"2020-05-24, 02:46:15 PM",root,ModifyVpcAttribute,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0adeccc470b1f591e""}]",,eu-west-1,,cloudformation.amazonaws.com
b3ba7a6f-636c-4b48-8ea2-786bd7878e09,"2020-05-24, 02:46:15 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""vpc-0adeccc470b1f591e""}]",,eu-west-1,,cloudformation.amazonaws.com
de9b8261-3d4a-400f-be39-7c08c7420aec,"2020-05-24, 02:46:15 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""vpc-0adeccc470b1f591e""}]",,eu-west-1,,cloudformation.amazonaws.com
2adba781-a1fe-4ec6-9d22-a55d4f5066a3,"2020-05-24, 02:46:14 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""igw-0af6250dc46ce36b9""}]",,eu-west-1,,cloudformation.amazonaws.com
7693c94e-6244-448b-91d3-4304af8a87f0,"2020-05-24, 02:46:14 PM",root,ModifyVpcAttribute,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0adeccc470b1f591e""}]",,eu-west-1,,cloudformation.amazonaws.com
a8d00e9c-266e-42d2-9f4c-bacf4d85bd06,"2020-05-24, 02:46:14 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""igw-0af6250dc46ce36b9""}]",,eu-west-1,,cloudformation.amazonaws.com
f7ffb196-bcb7-4f98-8478-2f28d9d621a3,"2020-05-24, 02:45:59 PM",root,CreateVpc,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0adeccc470b1f591e""}]",,eu-west-1,,cloudformation.amazonaws.com
d33bf756-929e-46ae-98b0-733deb2c1cc1,"2020-05-24, 02:45:58 PM",root,CreateInternetGateway,EC2 InternetGateway,"[{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0af6250dc46ce36b9""}]",,eu-west-1,,cloudformation.amazonaws.com
a91daa67-d1d8-48ea-a187-08e238d0b78b,"2020-05-24, 02:45:55 PM",root,CreateStack,CloudFormation Stack,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:eu-west-1:163596551190:stack/UdacityAWSArch/e3dffe80-9dc4-11ea-bbdf-0609694b6370""}]",,eu-west-1,,86.44.1.157
b964d2bc-ba7d-4b83-9540-1bf227790daa,"2020-05-24, 02:43:49 PM",root,PutBucketEncryption,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cf-templates-jf206w7v6miz-eu-west-1""}]",,eu-west-1,,cloudformation.amazonaws.com
a61e5134-4fa2-44c0-91a3-2dd556c378d5,"2020-05-24, 02:43:48 PM",root,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cf-templates-jf206w7v6miz-eu-west-1""}]",,eu-west-1,,cloudformation.amazonaws.com
3105af1d-725f-40c4-bf0b-cb33c21a2439,"2020-05-24, 02:41:12 PM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
0da3bc01-f022-41e8-acf8-8c9785ec0a2e,"2020-05-23, 09:23:23 AM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
ec122665-97bc-4c1f-b080-adde2865eaed,"2020-05-23, 09:21:39 AM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
6528c368-a46a-4bb0-b2aa-43e50197c87e,"2020-05-23, 07:59:29 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,54.246.175.33
5f9ed2cb-bbc8-4385-ad25-801c90260c19,"2020-05-21, 08:55:00 AM",root,ConsoleLogin,,,,us-east-1,,213.233.147.116
4fe66b98-176d-4cee-888b-8936acfce54a,"2020-05-20, 08:35:46 PM",root,ConsoleLogin,,,,us-east-1,,51.171.40.39
9f4e9ba1-4a4c-4bf3-b413-1b7066c8cab6,"2020-05-13, 07:59:28 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,18.203.135.2
adf920df-4427-458f-9467-75ddbd6485a0,"2020-05-13, 07:59:28 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,18.203.135.2
1e7f695b-e94e-4858-9cdd-81e9b7620869,"2020-05-08, 09:09:47 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0aedaa48257acb51f""}]",,eu-west-1,,autoscaling.amazonaws.com
4a4d2841-fb0e-4d44-b7dd-79b05a959231,"2020-05-08, 09:09:16 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0347e2804acbbbb09""}]",,eu-west-1,,autoscaling.amazonaws.com
e3a07cf0-f782-4965-a7c6-87a795c13ccb,"2020-05-08, 09:09:00 AM",root,DeleteLaunchConfiguration,AutoScaling LaunchConfiguration,"[{""resourceType"":""AWS::AutoScaling::LaunchConfiguration"",""resourceName"":""Codafine-Frontend-LaunchConfig""}]",,eu-west-1,,51.171.40.39
491d0af5-e13a-424e-9995-ba91b64ed6e6,"2020-05-08, 09:08:52 AM",root,DeleteAutoScalingGroup,AutoScaling AutoScalingGroup,"[{""resourceType"":""AWS::AutoScaling::AutoScalingGroup"",""resourceName"":""Codafine-ASG""}]",,eu-west-1,,51.171.40.39
35eb520f-45a1-4253-ba67-716263565696,"2020-05-08, 09:08:51 AM",,SharedSnapshotVolumeCreated,,,,eu-west-1,,ec2.amazonaws.com
cb2cf8c5-83e0-4aaf-8235-8380e1a64a4a,"2020-05-08, 09:08:46 AM",AutoScaling,RunInstances,EC2 Snapshot and 7 more,"[{""resourceType"":""AWS::EC2::Snapshot"",""resourceName"":""snap-05ce8c4d068c8249b""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d1abe4015293ddb6""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-00890f614e48ce866""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0a9f82e9f0e41aeac""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0aedaa48257acb51f""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""poh-macbookpro-keypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""Codafine-Internal-SG""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061967305d3d6288c""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0cbddf3301091838c""}]",,eu-west-1,,autoscaling.amazonaws.com
19d5c4b3-df76-4cad-9682-6be9a62dbb16,"2020-05-08, 09:08:35 AM",root,DeleteLaunchConfiguration,AutoScaling LaunchConfiguration,"[{""resourceType"":""AWS::AutoScaling::LaunchConfiguration"",""resourceName"":""Codafine-Frontend-LaunchConfig""}]",,eu-west-1,ResourceInUseFault,51.171.40.39
7e3ed68e-ee48-4e15-ba99-51b1ae9a5863,"2020-05-08, 09:08:32 AM",root,DeleteLaunchConfiguration,AutoScaling LaunchConfiguration,"[{""resourceType"":""AWS::AutoScaling::LaunchConfiguration"",""resourceName"":""Codafine-Frontend-LaunchConfig""}]",,eu-west-1,ResourceInUseFault,51.171.40.39
20fd105e-2086-4a79-b4c9-090372083aab,"2020-05-08, 09:08:15 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0bf284d2d0843f4f8""}]",,eu-west-1,,autoscaling.amazonaws.com
3cfb3ea9-643a-4d5d-a2f9-3033dfbe76e2,"2020-05-08, 09:07:08 AM",root,StopInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0347e2804acbbbb09""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0bf284d2d0843f4f8""}]",,eu-west-1,,51.171.40.39
0ea626f0-1ee6-4e96-8555-fc968abfcbb9,"2020-05-08, 07:54:24 AM",,SharedSnapshotVolumeCreated,,,,eu-west-1,,ec2.amazonaws.com
e44b45ab-8724-4d1f-86c2-a53636e2a104,"2020-05-08, 07:54:20 AM",AutoScaling,RunInstances,EC2 Snapshot and 7 more,"[{""resourceType"":""AWS::EC2::Snapshot"",""resourceName"":""snap-05ce8c4d068c8249b""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d1abe4015293ddb6""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-00890f614e48ce866""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-00c6a0f00f555ecc4""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0bf284d2d0843f4f8""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""poh-macbookpro-keypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""Codafine-Internal-SG""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061967305d3d6288c""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0cbddf3301091838c""}]",,eu-west-1,,autoscaling.amazonaws.com
db28de3f-f22b-4a24-9772-43f84385c475,"2020-05-08, 07:53:49 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0e075b878823a95d3""}]",,eu-west-1,,autoscaling.amazonaws.com
076198f8-dda7-43a0-8d47-5ed1c6167e80,"2020-05-08, 07:52:21 AM",,SharedSnapshotVolumeCreated,,,,eu-west-1,,ec2.amazonaws.com
5c7fd7da-f6ca-4461-9644-df00cac6f19e,"2020-05-08, 07:52:17 AM",AutoScaling,RunInstances,EC2 Snapshot and 7 more,"[{""resourceType"":""AWS::EC2::Snapshot"",""resourceName"":""snap-05ce8c4d068c8249b""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d1abe4015293ddb6""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-00890f614e48ce866""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0d51bec62e8466ec4""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0347e2804acbbbb09""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""poh-macbookpro-keypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""Codafine-Internal-SG""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061967305d3d6288c""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-03df8874305e04c05""}]",,eu-west-1,,autoscaling.amazonaws.com
ac47bd7d-52ed-448a-b63b-410321b6062a,"2020-05-08, 07:51:46 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-090d824e7f910228f""}]",,eu-west-1,,autoscaling.amazonaws.com
ca2310e9-cde8-4a3b-a1d1-3de26b1a8f29,"2020-05-08, 07:49:50 AM",root,StopInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0e075b878823a95d3""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-090d824e7f910228f""}]",,eu-west-1,,51.171.40.39
eeb90660-646a-4853-94e0-27c553497319,"2020-05-08, 07:48:18 AM",root,ConsoleLogin,,,,us-east-1,,51.171.40.39
f81e71b4-d7a0-491c-afb3-d9d6cd774a0c,"2020-05-07, 11:01:26 AM",,SharedSnapshotVolumeCreated,,,,eu-west-1,,ec2.amazonaws.com
02e84e93-bfce-4522-bc7a-cc3eadab3db9,"2020-05-07, 11:01:22 AM",AutoScaling,RunInstances,EC2 Snapshot and 7 more,"[{""resourceType"":""AWS::EC2::Snapshot"",""resourceName"":""snap-05ce8c4d068c8249b""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d1abe4015293ddb6""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-00890f614e48ce866""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0b6fe3acffda8e4e7""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-090d824e7f910228f""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""poh-macbookpro-keypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""Codafine-Internal-SG""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061967305d3d6288c""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-03df8874305e04c05""}]",,eu-west-1,,autoscaling.amazonaws.com
39c4b51a-4d6c-487f-ab6a-74832ca793c0,"2020-05-07, 11:00:51 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-052d02da96cd37499""}]",,eu-west-1,,autoscaling.amazonaws.com
3670dab3-4a5b-4b77-95e7-ce9f43a091d5,"2020-05-07, 10:59:23 AM",,SharedSnapshotVolumeCreated,,,,eu-west-1,,ec2.amazonaws.com
fcb67d72-6c57-4047-ad85-f2ecc6b46a45,"2020-05-07, 10:59:20 AM",AutoScaling,RunInstances,EC2 Snapshot and 7 more,"[{""resourceType"":""AWS::EC2::Snapshot"",""resourceName"":""snap-05ce8c4d068c8249b""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d1abe4015293ddb6""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-00890f614e48ce866""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0c2bc5e7d247354a6""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0e075b878823a95d3""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""poh-macbookpro-keypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""Codafine-Internal-SG""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061967305d3d6288c""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0cbddf3301091838c""}]",,eu-west-1,,autoscaling.amazonaws.com
01979716-9555-46f2-9a84-3bec898f85e0,"2020-05-07, 10:58:48 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02e01a1dd239e611b""}]",,eu-west-1,,autoscaling.amazonaws.com
1ecb2d2a-d288-4cf9-b0d9-7cef9d171796,"2020-05-07, 10:57:22 AM",root,StopInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-052d02da96cd37499""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02e01a1dd239e611b""}]",,eu-west-1,,51.171.40.39
91e2fc62-74aa-4590-ac8a-67c9c36e9d9a,"2020-05-07, 10:56:33 AM",root,ConsoleLogin,,,,us-east-1,,51.171.40.39
91415da8-ba5e-4548-974f-abafb85dfdef,"2020-05-03, 07:59:29 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.243.8.9
bc69d982-40cc-4ae3-bfa2-462a855fc0e1,"2020-05-03, 07:59:29 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.243.8.9
13d0b26c-a0ab-4ef4-bea3-2f351260e7c4,"2020-04-27, 11:01:40 AM",,SharedSnapshotVolumeCreated,,,,eu-west-1,,ec2.amazonaws.com
e78b2c18-0df4-484b-9276-b775186a7ad7,"2020-04-27, 11:01:36 AM",AutoScaling,RunInstances,EC2 Snapshot and 7 more,"[{""resourceType"":""AWS::EC2::Snapshot"",""resourceName"":""snap-05ce8c4d068c8249b""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d1abe4015293ddb6""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-00890f614e48ce866""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-084207dd670fae8df""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-052d02da96cd37499""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""poh-macbookpro-keypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""Codafine-Internal-SG""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061967305d3d6288c""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-03df8874305e04c05""}]",,eu-west-1,,autoscaling.amazonaws.com
f52bfe83-148b-423e-b876-0130669dd210,"2020-04-27, 11:01:06 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-01e07668f9a900221""}]",,eu-west-1,,autoscaling.amazonaws.com
6fb6d85c-0b6e-4aa4-b702-99f36acb78f0,"2020-04-27, 10:59:38 AM",AutoScaling,RunInstances,EC2 Snapshot and 7 more,"[{""resourceType"":""AWS::EC2::Snapshot"",""resourceName"":""snap-05ce8c4d068c8249b""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d1abe4015293ddb6""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-00890f614e48ce866""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-09d8f7a08aae58d4b""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02e01a1dd239e611b""},{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""poh-macbookpro-keypair""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""Codafine-Internal-SG""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061967305d3d6288c""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0cbddf3301091838c""}]",,eu-west-1,,autoscaling.amazonaws.com
5c589454-dd3e-4748-a24d-f2cb44fca63a,"2020-04-27, 10:59:08 AM",AutoScaling,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-096dbac18523feb0b""}]",,eu-west-1,,autoscaling.amazonaws.com
b818d008-6586-4909-88f6-9769b96a2328,"2020-04-27, 10:58:12 AM",root,StopInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-096dbac18523feb0b""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-01e07668f9a900221""}]",,eu-west-1,,51.171.40.39
77d51070-8cf4-4668-910a-412b39c62e1b,"2020-04-27, 10:41:29 AM",root,ConsoleLogin,,,,us-east-1,,51.171.40.39
0ce6659f-db26-4efa-9104-6d3efdba96ba,"2020-04-23, 02:35:36 PM",root,UpdateFunctionCode20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
8ec7139a-d87c-4be9-a131-874850fcdc36,"2020-04-23, 02:23:21 PM",root,AddPermission20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:eu-west-1:163596551190:function:RepeatingFunction""}]",,eu-west-1,,51.171.40.39
d7cfc533-fd74-43e2-a5d7-1f69c6db0c17,"2020-04-23, 02:21:10 PM",root,DeleteRestApi,,,,eu-west-1,,51.171.40.39
042418ea-ffa6-4ff3-8f04-cbb4fb0a49f9,"2020-04-23, 02:09:02 PM",root,ImportRestApi,,,,eu-west-1,,51.171.40.39
b124943f-1b6d-4e73-87b5-14a406515501,"2020-04-23, 02:07:02 PM",root,DeleteFunction20150331,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""Astronauts""}]",,eu-west-1,,51.171.40.39
cfc133fa-898a-4807-b4b4-fee7bafe292d,"2020-04-23, 02:06:43 PM",root,DeleteFunction20150331,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""ask-custom-covid19-default""}]",,eu-west-1,,51.171.40.39
d131df83-1f77-42cb-8c0d-3a7877a7ed90,"2020-04-23, 09:52:44 AM",root,ConsoleLogin,,,,us-east-1,,51.171.40.39
57396103-3798-4736-9220-e9cf6ef9d891,"2020-04-23, 07:58:57 AM",root,PutTargets,,,,eu-west-1,,51.171.40.39
afe7697f-0de8-45ee-ab92-a1232851cca8,"2020-04-23, 07:58:57 AM",root,RemovePermission20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
b2a501f4-6b41-4bc3-a003-6722b2c66acf,"2020-04-23, 07:58:57 AM",root,PutRule,,,,eu-west-1,,51.171.40.39
c8b472aa-a97c-43b4-8639-94ae8607979d,"2020-04-23, 07:58:57 AM",root,AddPermission20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
30fa3679-52ab-421f-a4f2-9b5979e9d429,"2020-04-23, 07:58:30 AM",root,TestEventPattern,,,,eu-west-1,,51.171.40.39
22f7edf3-e863-45fb-a992-09e13f0bad1d,"2020-04-23, 07:41:16 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,54.229.54.144
4613eb76-4f06-413c-a8b1-38ec1d34b374,"2020-04-23, 07:41:16 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,54.229.54.144
450db8b1-5f4e-496c-a6cf-fe2a6d5f4777,"2020-04-23, 07:41:13 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.244.220.50
c43783e1-5f9b-447b-a4cc-3339ecff16cb,"2020-04-23, 07:41:13 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.244.220.50
856e985b-ea52-410b-9a06-6949bcd4371d,"2020-04-23, 07:39:31 AM",root,UpdateFunctionConfiguration20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
096b86c7-9f46-42fb-9185-f69743d14082,"2020-04-23, 07:35:36 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.241.236.160
e31df74e-34c5-4caa-98ba-d9c3ac851f06,"2020-04-23, 07:35:36 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.241.236.160
c8906307-ca95-44bc-bb65-fde2feb56d1a,"2020-04-23, 07:13:33 AM",root,PutTargets,,,,eu-west-1,,51.171.40.39
390e6b55-44f2-4c56-a8c3-397e4a1481e7,"2020-04-23, 07:13:32 AM",root,AddPermission20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
6246cb82-5658-47bd-938d-182909fb53cf,"2020-04-23, 07:13:32 AM",root,PutRule,,,,eu-west-1,,51.171.40.39
ea60a925-7e1d-4e96-99b7-48b7e4bf21fb,"2020-04-23, 07:13:32 AM",root,RemovePermission20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
4f70b080-ed2d-42d3-abff-5dd636dd4769,"2020-04-23, 07:13:21 AM",root,TestEventPattern,,,,eu-west-1,,51.171.40.39
d6f16752-8211-453d-a49b-7a1695f131e5,"2020-04-23, 07:09:29 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,54.194.152.116
ede0d68e-1949-45e1-a250-5fb7ba201243,"2020-04-23, 07:09:29 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,54.194.152.116
49b546d3-17de-4e00-8805-3d62765597a2,"2020-04-23, 07:07:12 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.253.116.12
f170de8e-e60a-4257-ab1d-f4f8448fa4e1,"2020-04-23, 07:07:12 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.253.116.12
e8c6720c-24cf-41d9-971f-9b799898ed8f,"2020-04-23, 07:06:57 AM",root,UpdateFunctionCode20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
8d895288-986f-4afa-bda5-728133c90562,"2020-04-23, 07:05:23 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,54.171.77.165
e2dd6e10-c215-41a6-9463-98546eb47045,"2020-04-23, 07:05:23 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,54.171.77.165
91f444dc-2c26-4136-84f2-f7b03442c01f,"2020-04-23, 07:03:23 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.245.136.165
e981d342-9ece-4f58-adff-e05a08bbe3f9,"2020-04-23, 07:03:23 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.245.136.165
1165839f-bb2d-4ed6-91ba-d377f714da39,"2020-04-23, 07:02:42 AM",root,PutTargets,,,,eu-west-1,,51.171.40.39
91f00b55-063b-445a-958f-ab4a2775f304,"2020-04-23, 07:02:42 AM",root,AddPermission20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
923693e8-febc-4a1d-a1be-bf9411b72582,"2020-04-23, 07:02:42 AM",root,RemovePermission20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
9ef53d5d-2d25-46e0-bf0c-dc0fc6729bad,"2020-04-23, 07:02:42 AM",root,PutRule,,,,eu-west-1,,51.171.40.39
5d6ad80f-f723-4a05-87a3-2bddaf89af74,"2020-04-23, 07:02:35 AM",root,TestEventPattern,,,,eu-west-1,,51.171.40.39
c4cbf06b-930c-4ac5-b755-ef2011435760,"2020-04-23, 07:02:23 AM",root,UpdateFunctionCode20150331v2,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""RepeatingFunction""}]",,eu-west-1,,51.171.40.39
a19449ef-4d4a-42e1-8f76-f4d500631d36,"2020-04-23, 06:56:13 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.244.223.108
cfa73ac2-0681-496e-b7f4-2fc9437dcc94,"2020-04-23, 06:56:13 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,34.244.223.108
